FILE:2016-11-25 09:06:17,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\水位孔\水位孔（一期）.xlsx
FILE:2016-11-25 09:06:17,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\水位孔\水位孔（二期）.xlsx
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\测压管..xlsx
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\渗压计..xlsx
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\左岸高边坡\渗压计..xlsx
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\干渠9月工程数据库\南干渠监测数据\渗压计.xlsx
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房243高程以下(j)\243高程以下-渗压计.xlsx
DATA:Pj1-2,4,测值异常
DATA:Pj2-1,4,测值异常
DATA:Pj2-2,4,测值异常
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水主洞(ab-678)\尾水主洞-渗压计.xlsx
DATA:Pa6-2,4,测值异常
DATA:Pa7-2,4,测值异常
DATA:Pa8-1,4,测值异常
DATA:Pa8-2,4,测值异常
DATA:Pb6-1,4,测值异常
DATA:Pb6-2,4,测值异常
DATA:Pb7-1,4,测值异常
DATA:Pb8-1,4,测值异常
DATA:Pb8-2,4,测值异常
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水扩散段(w)\尾水扩散段-渗压计.xlsx
DATA:Pw2-1,4,测值异常
DATA:Pw2-2,4,测值异常
DATA:PW3-1,4,测值异常
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水支洞(ab-5)\尾水支洞-渗压计.xlsx
DATA:Pa5-1,4,测值异常
DATA:Pa5-2,4,测值异常
DATA:Pb5-1,4,测值异常
DATA:Pb5-2,4,测值异常
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房引水洞(ab-1234)\引水洞-渗压计.xlsx
DATA:Pa3-2,329,数据误差超限
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房排水廊道\排水廊道-测压管.xlsx
DATA:UP2-29补,4,测值异常
DATA:UP2-30补,4,测值异常
DATA:UP2-31补,4,测值异常
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸进厂交通洞\右岸交通洞-渗压计.xlsx
FILE:2016-11-25 09:23:40,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-交通洞渗压计.xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\水位孔\水位孔（一期）.xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\水位孔\水位孔（二期）.xlsx
DATA:OH3-9,230,观测日期有误
DATA:OH3-9,231,观测日期有误
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\测压管\测压管（一期）.xlsx
DATA:UP1-4,271,数据误差超限
DATA:UP1-4,272,数据误差超限
DATA:UP1-4,273,数据误差超限
DATA:UP1-4,274,数据误差超限
DATA:UP1-4,275,数据误差超限
DATA:UP1-4,276,数据误差超限
DATA:UP1-4,277,数据误差超限
DATA:UP1-4,278,数据误差超限
DATA:UP1-4,279,数据误差超限
DATA:UP1-4,280,数据误差超限
DATA:UP1-4,281,数据误差超限
DATA:UP1-12,318,数据误差超限
DATA:UP1-12,322,数据误差超限
DATA:UP1-12,323,数据误差超限
DATA:UP1-12,324,数据误差超限
DATA:UP1-12,325,数据误差超限
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\测压管\测压管（二期）.xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\导流底孔渗压计.xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\渗压计（一期）.xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\渗压计（二期）-1(坝体、坝基).xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\渗压计（二期）-2(坝基深孔).xlsx
DATA:PHS-12,430,观测日期有误
DATA:PHS-12,431,观测日期有误
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\测压管..xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\渗压计..xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\左岸高边坡\渗压计..xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\干渠9月工程数据库\南干渠监测数据\渗压计.xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房243高程以下(j)\243高程以下-渗压计.xlsx
DATA:Pj1-2,4,测值异常
DATA:Pj2-1,4,测值异常
DATA:Pj2-2,4,测值异常
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水主洞(ab-678)\尾水主洞-渗压计.xlsx
DATA:Pa6-2,4,测值异常
DATA:Pa7-2,4,测值异常
DATA:Pa8-1,4,测值异常
DATA:Pa8-2,4,测值异常
DATA:Pb6-1,4,测值异常
DATA:Pb6-2,4,测值异常
DATA:Pb7-1,4,测值异常
DATA:Pb8-1,4,测值异常
DATA:Pb8-2,4,测值异常
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水扩散段(w)\尾水扩散段-渗压计.xlsx
DATA:Pw2-1,4,测值异常
DATA:Pw2-2,4,测值异常
DATA:PW3-1,4,测值异常
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水支洞(ab-5)\尾水支洞-渗压计.xlsx
DATA:Pa5-1,4,测值异常
DATA:Pa5-2,4,测值异常
DATA:Pb5-1,4,测值异常
DATA:Pb5-2,4,测值异常
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房引水洞(ab-1234)\引水洞-渗压计.xlsx
DATA:Pa3-2,329,数据误差超限
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房排水廊道\排水廊道-测压管.xlsx
DATA:UP2-29补,4,测值异常
DATA:UP2-30补,4,测值异常
DATA:UP2-31补,4,测值异常
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸进厂交通洞\右岸交通洞-渗压计.xlsx
FILE:2016-11-25 09:31:47,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-交通洞渗压计.xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\水位孔\水位孔（一期）.xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\水位孔\水位孔（二期）.xlsx
DATA:OH3-9,230,观测日期有误
DATA:OH3-9,231,观测日期有误
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\测压管\测压管（一期）.xlsx
DATA:UP1-4,271,数据误差超限
DATA:UP1-4,272,数据误差超限
DATA:UP1-4,273,数据误差超限
DATA:UP1-4,274,数据误差超限
DATA:UP1-4,275,数据误差超限
DATA:UP1-4,276,数据误差超限
DATA:UP1-4,277,数据误差超限
DATA:UP1-4,278,数据误差超限
DATA:UP1-4,279,数据误差超限
DATA:UP1-4,280,数据误差超限
DATA:UP1-4,281,数据误差超限
DATA:UP1-12,318,数据误差超限
DATA:UP1-12,322,数据误差超限
DATA:UP1-12,323,数据误差超限
DATA:UP1-12,324,数据误差超限
DATA:UP1-12,325,数据误差超限
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\测压管\测压管（二期）.xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\导流底孔渗压计.xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\渗压计（一期）.xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\渗压计（二期）-1(坝体、坝基).xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\渗压计（二期）-2(坝基深孔).xlsx
DATA:PHS-12,430,观测日期有误
DATA:PHS-12,431,观测日期有误
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\测压管..xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\渗压计..xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\左岸高边坡\渗压计..xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\干渠9月工程数据库\南干渠监测数据\渗压计.xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房243高程以下(j)\243高程以下-渗压计.xlsx
DATA:Pj1-2,4,测值异常
DATA:Pj2-1,4,测值异常
DATA:Pj2-2,4,测值异常
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水主洞(ab-678)\尾水主洞-渗压计.xlsx
DATA:Pa6-2,4,测值异常
DATA:Pa7-2,4,测值异常
DATA:Pa8-1,4,测值异常
DATA:Pa8-2,4,测值异常
DATA:Pb6-1,4,测值异常
DATA:Pb6-2,4,测值异常
DATA:Pb7-1,4,测值异常
DATA:Pb8-1,4,测值异常
DATA:Pb8-2,4,测值异常
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水扩散段(w)\尾水扩散段-渗压计.xlsx
DATA:Pw2-1,4,测值异常
DATA:Pw2-2,4,测值异常
DATA:PW3-1,4,测值异常
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水支洞(ab-5)\尾水支洞-渗压计.xlsx
DATA:Pa5-1,4,测值异常
DATA:Pa5-2,4,测值异常
DATA:Pb5-1,4,测值异常
DATA:Pb5-2,4,测值异常
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房引水洞(ab-1234)\引水洞-渗压计.xlsx
DATA:Pa3-2,329,数据误差超限
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房排水廊道\排水廊道-测压管.xlsx
DATA:UP2-29补,4,测值异常
DATA:UP2-30补,4,测值异常
DATA:UP2-31补,4,测值异常
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸进厂交通洞\右岸交通洞-渗压计.xlsx
FILE:2016-11-25 09:38:12,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-交通洞渗压计.xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\水位孔\水位孔（一期）.xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\水位孔\水位孔（二期）.xlsx
DATA:OH3-9,230,观测日期有误
DATA:OH3-9,231,观测日期有误
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\测压管\测压管（一期）.xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\测压管\测压管（二期）.xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\导流底孔渗压计.xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\渗压计（一期）.xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\渗压计（二期）-1(坝体、坝基).xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\渗压计、测压管、水文孔、量水堰\渗压计\渗压计（二期）-2(坝基深孔).xlsx
DATA:PHS-12,430,观测日期有误
DATA:PHS-12,431,观测日期有误
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\测压管..xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\渗压计..xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\左岸高边坡\渗压计..xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\干渠9月工程数据库\南干渠监测数据\渗压计.xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房243高程以下(j)\243高程以下-渗压计.xlsx
DATA:Pj1-2,4,测值异常
DATA:Pj2-1,4,测值异常
DATA:Pj2-2,4,测值异常
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水主洞(ab-678)\尾水主洞-渗压计.xlsx
DATA:Pa6-2,4,测值异常
DATA:Pa7-2,4,测值异常
DATA:Pa8-1,4,测值异常
DATA:Pa8-2,4,测值异常
DATA:Pb6-1,4,测值异常
DATA:Pb6-2,4,测值异常
DATA:Pb7-1,4,测值异常
DATA:Pb8-1,4,测值异常
DATA:Pb8-2,4,测值异常
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水扩散段(w)\尾水扩散段-渗压计.xlsx
DATA:Pw2-1,4,测值异常
DATA:Pw2-2,4,测值异常
DATA:PW3-1,4,测值异常
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水支洞(ab-5)\尾水支洞-渗压计.xlsx
DATA:Pa5-1,4,测值异常
DATA:Pa5-2,4,测值异常
DATA:Pb5-1,4,测值异常
DATA:Pb5-2,4,测值异常
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房引水洞(ab-1234)\引水洞-渗压计.xlsx
DATA:Pa3-2,329,数据误差超限
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房排水廊道\排水廊道-测压管.xlsx
DATA:UP2-29补,4,测值异常
DATA:UP2-30补,4,测值异常
DATA:UP2-31补,4,测值异常
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸进厂交通洞\右岸交通洞-渗压计.xlsx
FILE:2016-11-25 09:46:03,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-交通洞渗压计.xlsx
FILE:2016-11-25 09:50:06,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（一期）.xlsx
DATA:M11-1,66,数据误差超限
DATA:M11-1,67,数据误差超限
DATA:M11-1,68,数据误差超限
DATA:M11-1,69,数据误差超限
FILE:2016-11-25 09:50:06,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\基岩变位计、回弹仪\基岩变位计（二期）.xlsx
FILE:2016-11-25 09:50:06,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\左岸高边坡\铟钢丝位移计..xlsx
FILE:2016-11-25 09:50:06,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-铟钢丝位移计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\位错计（一期+二期）.xls
DATA:WCL-3z,248,测值异常
DATA:WCL-5y,248,测值异常
DATA:WCL-5z,248,测值异常
DATA:WCL-7x,231,该字符串未被识别为有效的 DateTime。
DATA:WCL-7y,231,该字符串未被识别为有效的 DateTime。
DATA:WCL-7z,231,该字符串未被识别为有效的 DateTime。
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\11#机测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\光纤测缝计（二期）.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\导流底孔测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\测缝计（一期）.xlsx
DATA:JC-7,390,观测日期有误
DATA:JD-1,202,数据误差超限
DATA:JD-1,203,数据误差超限
DATA:JD-1,204,数据误差超限
DATA:JD-1,205,数据误差超限
DATA:JD-1,206,数据误差超限
DATA:JD-1,207,数据误差超限
DATA:JD-1,210,数据误差超限
DATA:JD-1,211,数据误差超限
DATA:JD-16,109,数据误差超限
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\测缝计（二期）.xlsx
DATA:KG-11,239,测值异常
DATA:KG-11,240,测值异常
DATA:KG-11,241,测值异常
DATA:KG-11,242,测值异常
DATA:KG-11,243,测值异常
DATA:KG-11,244,测值异常
DATA:KG-11,245,测值异常
DATA:KG-11,246,测值异常
DATA:KG-11,247,测值异常
DATA:KG-11,250,测值异常
DATA:KG-11,252,数据误差超限
DATA:KG-11,253,数据误差超限
DATA:KG-11,254,数据误差超限
DATA:KG-11,255,数据误差超限
DATA:KG-11,256,数据误差超限
DATA:KG-11,262,数据误差超限
DATA:KG-11,263,数据误差超限
DATA:KG-11,264,数据误差超限
DATA:KG-11,265,数据误差超限
DATA:KG-11,266,数据误差超限
DATA:KG-11,267,数据误差超限
DATA:KG-11,268,数据误差超限
DATA:KG-11,269,数据误差超限
DATA:KG-11,270,数据误差超限
DATA:KG-11,271,数据误差超限
DATA:KG-11,272,数据误差超限
DATA:KG-11,273,数据误差超限
DATA:KG-11,274,数据误差超限
DATA:KG-11,275,数据误差超限
DATA:KG-11,276,数据误差超限
DATA:KG-11,277,数据误差超限
DATA:KG-11,278,数据误差超限
DATA:KG-11,279,数据误差超限
DATA:KG-11,280,数据误差超限
DATA:KG-11,281,数据误差超限
DATA:KG-11,282,数据误差超限
DATA:KG-11,283,数据误差超限
DATA:KG-11,284,数据误差超限
DATA:KG-11,285,数据误差超限
DATA:KG-11,286,数据误差超限
DATA:KG-11,287,数据误差超限
DATA:KG-11,288,数据误差超限
DATA:KG-11,289,数据误差超限
DATA:KG-11,290,数据误差超限
DATA:KG-11,291,数据误差超限
DATA:KG-11,292,数据误差超限
DATA:KG-11,293,数据误差超限
DATA:KG-11,294,数据误差超限
DATA:KG-11,295,数据误差超限
DATA:KG-11,296,数据误差超限
DATA:KG-11,297,数据误差超限
DATA:KG-11,298,数据误差超限
DATA:KG-11,299,数据误差超限
DATA:KG-11,300,数据误差超限
DATA:KG-11,301,数据误差超限
DATA:KG-11,302,数据误差超限
DATA:KG-11,303,数据误差超限
DATA:KG-11,304,数据误差超限
DATA:KG-11,308,数据误差超限
DATA:KG-11,309,数据误差超限
DATA:KG-11,310,数据误差超限
DATA:KG-11,311,数据误差超限
DATA:KG-11,312,数据误差超限
DATA:J-H-3,611,测值异常
DATA:J-H-3,620,Cannot get a numeric value from a text cell
DATA:J-H-3,621,Cannot get a numeric value from a text cell
DATA:J-H-3,622,Cannot get a numeric value from a text cell
DATA:J-H-3,623,Cannot get a numeric value from a text cell
DATA:J-H-3,624,Cannot get a numeric value from a text cell
DATA:J-H-3,631,测值异常
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\裂缝计（一期）.xlsx
DATA:LF1-1,297,数据误差超限
DATA:LF1-1,298,数据误差超限
DATA:LF1-1,299,数据误差超限
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\测缝计..xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\地厂\裂缝计..xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\二标段数据及月报（2016.8）\左岸高边坡\测缝计..xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\干渠9月工程数据库\南干渠监测数据\测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下主厂房\主厂房-岩锚梁测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下主厂房\主厂房-岩锚梁混凝土测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下主厂房\主厂房-岩锚梁混凝土裂缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房243高程以下(j)\243高程以下-测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水主洞(ab-678)\尾水主洞-测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水扩散段(w)\尾水扩散段-测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房尾水支洞(ab-5)\尾水支洞-测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房引水洞(ab-1234)\引水洞-测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\地下洞室\右岸地下厂房水轮机蜗壳(o)\蜗壳-测缝计.xlsx
FILE:2016-11-25 09:59:55,D:\AWORK\向家坝\向家坝数据\空间公司上报的2016年9月月报及数据\2标段内观\左岸高边坡\左岸边坡-测缝计.xlsx
FILE:2016-11-25 10:02:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\位错计（一期+二期）.xls
DATA:WCL-3z,248,测值异常
DATA:WCL-5y,248,测值异常
DATA:WCL-5z,248,测值异常
DATA:WCL-7x,231,该字符串未被识别为有效的 DateTime。
DATA:WCL-7y,231,该字符串未被识别为有效的 DateTime。
DATA:WCL-7z,231,该字符串未被识别为有效的 DateTime。
FILE:2016-11-25 10:02:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\11#机测缝计.xlsx
FILE:2016-11-25 10:02:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\光纤测缝计（二期）.xlsx
FILE:2016-11-25 10:02:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\导流底孔测缝计.xlsx
FILE:2016-11-25 10:02:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\测缝计（一期）.xlsx
DATA:JC-7,390,观测日期有误
DATA:JD-1,202,数据误差超限
DATA:JD-1,203,数据误差超限
DATA:JD-1,204,数据误差超限
DATA:JD-1,205,数据误差超限
DATA:JD-1,206,数据误差超限
DATA:JD-1,207,数据误差超限
DATA:JD-1,210,数据误差超限
DATA:JD-1,211,数据误差超限
DATA:JD-16,109,数据误差超限
FILE:2016-11-25 10:02:44,D:\AWORK\向家坝\向家坝数据\9月数据(2016.9)\9月数据\测缝计、裂缝计、位错计\测缝计（二期）.xlsx
DATA:KG-11,239,测值异常
DATA:KG-11,240,测值异常
DATA:KG-11,241,测值异常
DATA:KG-11,242,测值异常
